device_id,gender,age,group
-6788845399639260000,F,48,F43+
7187059706882990000,F,48,F43+
402862961250405000,F,48,F43+
2944986031670110000,F,48,F43+
4028878382997930000,M,28,M27-28
-143154998530966000,F,64,F43+
3821080707112910000,F,42,F33-42
2566695932021220000,M,43,M39+
-8775409090816510000,F,31,F29-32
-7849429222038590000,M,58,M39+
7265910216463140000,M,36,M32-38
1889098338750580000,F,64,F43+
1215482558352320000,M,41,M39+
4523973158965510000,F,29,F29-32
-6937737585596120000,F,32,F29-32
8822769268636950000,F,43,F43+
4223982222403240000,M,25,M23-26
3769613153983730000,F,45,F43+
3364185464814350000,M,53,M39+
777557637375622000,F,48,F43+
1978672618927200000,M,43,M39+
5536873018466180000,M,49,M39+
5815926592369340000,M,38,M32-38
256121329932722000,M,39,M39+
-4056842649808110000,F,45,F43+
4224422727484610000,F,21,F23-
-4530934946125470000,F,30,F29-32
-8036878647623670000,F,30,F29-32
-87795070241144200,M,39,M39+
-1217692235465140000,M,34,M32-38
5059681914570920000,M,35,M32-38
7365811883924790000,M,35,M32-38
4181687822402590000,M,35,M32-38
93640501578329900,M,46,M39+
6084664572427900000,F,37,F33-42
7681802183986210000,M,50,M39+
-2273276983854610000,M,50,M39+
-1923209388934940000,M,50,M39+
7018662951892070000,M,50,M39+
5379480810861270000,F,28,F27-28
943430680044035000,M,24,M23-26
8562305220779620000,F,34,F33-42
-356184120461237000,F,60,F43+
-3752248902377320000,F,39,F33-42
8386223120004020000,F,39,F33-42
-4217045018433100000,F,39,F33-42
-8025375930786580000,M,36,M32-38
-3442733663078950000,M,37,M32-38
4833496377782200000,M,37,M32-38
6252339371951200000,M,51,M39+
1335010078754920000,M,29,M29-31
-6805364653867680000,M,36,M32-38
-3688635243870340000,F,27,F27-28
5673800939367690000,M,43,M39+
-904814496467236000,F,32,F29-32
3822941577794080000,M,28,M27-28
183118243515365000,M,49,M39+
7803344372099360000,F,48,F43+
6860455843724650000,F,22,F23-
6015863221377830000,F,29,F29-32
4571298486821680000,F,28,F27-28
6657649665352510000,M,24,M23-26
-3412892766454430000,M,24,M23-26
-8225719764438210000,M,24,M23-26
-5682978466629440000,M,24,M23-26
-6445379627574680000,M,28,M27-28
6269013772112870000,M,31,M29-31
-178127191997594000,M,31,M29-31
-1924169739221800000,M,31,M29-31
4585862331581130000,M,31,M29-31
9136618849849090000,F,36,F33-42
-3798589121937970000,F,36,F33-42
-5032860568129100000,M,24,M23-26
-869383104206537000,M,25,M23-26
3510104884746480000,M,22,M22-
5709660925323240000,M,47,M39+
-4094144030496270000,F,34,F33-42
2290876663461880000,F,29,F29-32
-4419669590630510000,F,43,F43+
7828470040167060000,F,31,F29-32
-6243110646514010000,M,19,M22-
-5756602114551400000,F,38,F33-42
-8166540818354570000,F,38,F33-42
6864912943489720000,M,39,M39+
7152999650818700000,M,37,M32-38
-2120360710016880000,M,35,M32-38
-174241761542578000,M,25,M23-26
-5879390320973400000,M,23,M23-26
1368629785255230000,M,27,M27-28
-8792555296284230000,F,26,F24-26
-356219053731842000,M,34,M32-38
-6789950388308980000,M,34,M32-38
5932530134010790000,F,28,F27-28
-8087245373328550000,M,17,M22-
-833532756884651000,M,30,M29-31
2745552971375540000,M,28,M27-28
-6419325806663930000,M,45,M39+
-1025657538905470000,F,39,F33-42
-8622061222973620000,F,39,F33-42
1697697008570400000,M,34,M32-38
6971439353081560000,F,71,F43+
6430325629951340000,F,71,F43+
-4328463972163190000,M,25,M23-26
6091865489377100000,M,31,M29-31
-1866716734712660000,M,28,M27-28
4764545193709190000,F,50,F43+
-5168669318403990000,F,41,F33-42
-290075084628116000,M,26,M23-26
7428448610014670000,M,33,M32-38
-2986405803564720000,F,19,F23-
5612695598174460000,M,25,M23-26
-3209704482303420000,F,25,F24-26
4931665543664900000,F,19,F23-
2892578440890640000,F,19,F23-
-8164305747165830000,F,33,F33-42
7347391403389520000,M,25,M23-26
-7246674091508260000,F,28,F27-28
2031012644462160000,M,51,M39+
4942207411910500000,M,26,M23-26
8659890468117730000,M,22,M22-
4066935312806520000,F,60,F43+
4087243654998300000,M,30,M29-31
8917797673627690000,F,33,F33-42
-1768781878356060000,F,28,F27-28
-5319353232665160000,F,28,F27-28
-7857020856737980000,M,40,M39+
-3735069687184340000,M,28,M27-28
999861742187156000,M,27,M27-28
-2548792178007890000,M,39,M39+
-8295729095254600000,M,30,M29-31
-998192430710133000,M,37,M32-38
4435490605160230000,M,29,M29-31
-1787383944379020000,M,29,M29-31
-5973579983532120000,M,29,M29-31
-4943739466698840000,M,29,M29-31
-681388477210445000,M,39,M39+
-7949562564791900000,M,21,M22-
763711421174161000,M,21,M22-
-250042053086542000,M,40,M39+
-9175872525941230000,M,30,M29-31
-6870682726780910000,F,29,F29-32
-1234696149869450000,M,44,M39+
-8233080630636370000,F,31,F29-32
-9160659532182620000,F,31,F29-32
9166923895068390000,F,31,F29-32
1117351184047740000,M,27,M27-28
6340348982990350000,M,28,M27-28
-6204669398717220000,F,29,F29-32
1021428476865640000,M,30,M29-31
-7745945023935650000,F,53,F43+
-8411153305625810000,M,27,M27-28
-5964530045979970000,M,44,M39+
1727014228523740000,M,44,M39+
-3123462383964770000,M,44,M39+
-8014261811823090000,M,30,M29-31
-2022616198472490000,M,23,M23-26
3703587489536130000,M,41,M39+
646254480443238000,M,34,M32-38
6504182869367930000,M,34,M32-38
8715546800881760000,M,44,M39+
6808186066228960000,M,44,M39+
-8815723296321210000,M,26,M23-26
7681297141561400000,M,22,M22-
8442319803911270000,M,26,M23-26
-7068379815410740000,M,61,M39+
-1442285707114110000,M,61,M39+
-2981371093307000000,F,30,F29-32
4276371718574130000,M,34,M32-38
-4368461309877490000,M,33,M32-38
6449022606578290000,F,22,F23-
-5803754818991160000,M,60,M39+
-1447820812707590000,M,60,M39+
-993731387411629000,F,45,F43+
-2089501490359700000,M,29,M29-31
-1375004286523090000,F,25,F24-26
-3486114010356200000,M,37,M32-38
7451562090122200000,M,24,M23-26
-4576991045172480000,M,41,M39+
6596879753144630000,M,35,M32-38
-3201363402948130000,F,29,F29-32
-5383161782566860000,F,45,F43+
942910079724830000,F,49,F43+
-7342674285796990000,M,38,M32-38
6643114472008580000,M,38,M32-38
274353012336464000,M,46,M39+
4521497196392030000,M,48,M39+
-8354986334316990000,F,56,F43+
7565452953159600000,M,43,M39+
5874926754576890000,M,37,M32-38
6723943391091290000,F,49,F43+
7949065104795010000,F,52,F43+
2462392215109830000,M,30,M29-31
-4569647888930860000,F,39,F33-42
5133123351254880000,M,37,M32-38
6031684949148970000,F,40,F33-42
5867012969406920000,M,24,M23-26
4508339207083370000,M,39,M39+
-2900807527024030000,M,26,M23-26
-1311361718057020000,F,29,F29-32
6079126204825740000,M,45,M39+
-5300457440082690000,F,64,F43+
6595488163756380000,F,64,F43+
743687221043332000,M,27,M27-28
-4135659529854670000,M,43,M39+
5463353400092690000,M,27,M27-28
-8426752417619860000,M,32,M32-38
-7344225183524810000,M,29,M29-31
-1319023342565390000,M,25,M23-26
-3467999592165210000,M,30,M29-31
8477042551328090000,M,45,M39+
4004625074263780000,F,27,F27-28
-2016232672180030000,F,28,F27-28
-1754876116937520000,M,27,M27-28
4309260821786150000,M,24,M23-26
7839787784684220000,M,34,M32-38
-4155002263792750000,M,26,M23-26
-7477338878208680000,M,27,M27-28
-481058311629193000,F,23,F23-
-3656016481752520000,M,28,M27-28
7146005380350260000,M,46,M39+
-8030970152489630000,M,27,M27-28
1233597735716890000,M,41,M39+
6556238795193780000,M,30,M29-31
7217577211316390000,M,46,M39+
-5083591437110450000,M,31,M29-31
540627744847778000,F,25,F24-26
-6824679225240500000,M,27,M27-28
3866178094037190000,M,21,M22-
4518401313208930000,F,25,F24-26
9062224834222300000,F,27,F27-28
5731054146136300000,F,27,F27-28
956487574502330000,M,38,M32-38
-4839387349692540000,M,25,M23-26
-1952460373348400000,F,33,F33-42
-7423808384318150000,M,28,M27-28
2046339323502020000,M,23,M23-26
4160847484929590000,F,43,F43+
-1947810296793070000,M,21,M22-
3963539556737650000,M,25,M23-26
4900173734925040000,F,36,F33-42
6508124089483330000,M,22,M22-
-6076551392490080000,F,35,F33-42
-6676251679623040000,M,37,M32-38
6434924544587980000,M,33,M32-38
1622035901978130000,M,24,M23-26
-8838120999105320000,M,42,M39+
-1705762728259330000,M,42,M39+
5641788009616460000,M,34,M32-38
-9156025818459950000,M,30,M29-31
-6085299622886820000,M,27,M27-28
-917271062725534000,M,27,M27-28
2998450769963510000,M,27,M27-28
-8982483345024270000,M,35,M32-38
4193082360090350000,M,44,M39+
4086171539404950000,M,38,M32-38
-9221046405740900000,M,38,M32-38
4955285453467610000,F,24,F24-26
5948620165129220000,F,36,F33-42
3289123693645710000,M,33,M32-38
-4085585688631980000,M,27,M27-28
-3883624033559260000,F,30,F29-32
4130066932134200000,M,28,M27-28
-9086487508092970000,M,23,M23-26
-7657795584414090000,F,43,F43+
7044136438677790000,M,33,M32-38
-7112668234054820000,F,20,F23-
9058706924883380000,F,20,F23-
-803242747247619000,M,45,M39+
-103574383339946000,M,45,M39+
-9196821975685000000,M,45,M39+
-1325930245648880000,M,28,M27-28
5231685539290520000,M,23,M23-26
-4531540230815580000,M,44,M39+
-1277308385578800000,M,30,M29-31
8975162139716430000,M,42,M39+
3129668152512860000,M,41,M39+
-8893407615027690000,M,19,M22-
843156743704641000,F,40,F33-42
120232978763440000,F,21,F23-
304608818444890000,M,25,M23-26
5189604801699610000,M,28,M27-28
7500599181247380000,M,25,M23-26
-5107755158254920000,F,31,F29-32
7256394355068750000,M,27,M27-28
-7442122401541290000,M,49,M39+
1048824658157910000,M,26,M23-26
8356570984075670000,M,26,M23-26
5912089485116970000,F,29,F29-32
-5419804010137300000,F,29,F29-32
5524496917748120000,M,26,M23-26
-7529698521725810000,F,39,F33-42
-3736318048665690000,M,29,M29-31
6267476511348420000,M,29,M29-31
1057958179080930000,M,24,M23-26
-5270121186251010000,M,29,M29-31
4558651851558270000,M,21,M22-
593691050864308000,M,26,M23-26
1052770725384850000,M,28,M27-28
6869128639779800000,M,28,M27-28
1999347302405180000,M,28,M27-28
-3400281708623720000,M,39,M39+
-6897863153148480000,F,23,F23-
7383851500236440000,M,22,M22-
-6827731418067970000,M,30,M29-31
-6537150502304080000,F,63,F43+
7492229752947300000,F,35,F33-42
7890308944199540000,M,25,M23-26
-7216341251431060000,M,40,M39+
8866546631089180000,M,30,M29-31
-9181722566427190000,M,30,M29-31
4821310918116190000,M,30,M29-31
5711052912786670000,F,20,F23-
-1117354679109310000,M,26,M23-26
1349177120268650000,M,34,M32-38
-5032466162359050000,M,30,M29-31
3096749103733270000,M,32,M32-38
2928241725431340000,F,27,F27-28
7682996706581410000,M,38,M32-38
-129067786321297000,M,46,M39+
-455196186217342000,M,46,M39+
3554462043319330000,F,28,F27-28
-5075618650702810000,M,29,M29-31
-2476747374227510000,M,52,M39+
5891385251335400000,F,32,F29-32
5691873301268680000,F,25,F24-26
-1968619038740830000,F,31,F29-32
-4054957961216900000,M,48,M39+
7619722897891620000,F,35,F33-42
-7597869775781040000,F,54,F43+
-7184047856482420000,M,55,M39+
-1112771862134700000,M,55,M39+
-8241422402621330000,M,55,M39+
4718165148332140000,F,63,F43+
-7008993669119000000,F,14,F23-
-607137593148156000,F,27,F27-28
-8471076543896150000,F,20,F23-
8327603636055120000,M,41,M39+
-5749758255090780000,F,27,F27-28
-3419759584302760000,M,20,M22-
8632153542220290000,M,51,M39+
-1592879515185360000,M,25,M23-26
7973265006628520000,F,89,F43+
-1645500993931880000,F,89,F43+
-6007957636128600000,M,42,M39+
-3598018932325430000,M,42,M39+
6459816112691520000,F,52,F43+
-1161003775962410000,M,24,M23-26
-2339098247585050000,M,35,M32-38
5916400746987560000,F,26,F24-26
-7865042106915930000,F,26,F24-26
-1407895643929450000,M,64,M39+
-6514179849104690000,F,32,F29-32
4442941992068820000,F,26,F24-26
2416409895966450000,F,26,F24-26
2789231148585590000,M,40,M39+
-393255117861194000,M,31,M29-31
-1101090842545970000,M,22,M22-
-8396546273313210000,M,34,M32-38
-3949560464272260000,M,53,M39+
1562575028501330000,M,28,M27-28
893042504825210000,M,39,M39+
-7900242078006220000,M,39,M39+
-5370133493617770000,M,26,M23-26
-6021952229573580000,M,26,M23-26
-6406156909705380000,F,31,F29-32
-1622561733905300000,F,31,F29-32
6754429247512170000,F,31,F29-32
5938908768569760000,F,31,F29-32
5200482369558640000,M,33,M32-38
5838192187148920000,M,28,M27-28
-4535956730699530000,F,42,F33-42
4643887962713250000,M,38,M32-38
2858260769403010000,M,26,M23-26
-8106907372370260000,F,27,F27-28
-3261438155686740000,F,44,F43+
5198475442995100000,M,38,M32-38
6414754816361490000,M,69,M39+
7529040344642020000,F,68,F43+
-7636862349215510000,F,68,F43+
-2252525464028620000,F,68,F43+
-2997531873226700000,M,30,M29-31
1687760797139570000,M,37,M32-38
-7423729136460300000,F,51,F43+
-7930372770053210000,M,31,M29-31
-4355079686150540000,M,35,M32-38
-9141043779241260000,F,33,F33-42
3870262937150400000,M,24,M23-26
-1555621751769020000,F,33,F33-42
4961661085265920000,M,26,M23-26
3450795450933720000,M,25,M23-26
763213679638185000,F,37,F33-42
-323372532297018000,F,37,F33-42
-8012854169367330000,M,28,M27-28
7799194864664930000,M,28,M27-28
-8786229624007510000,M,28,M27-28
1385518690486840000,M,39,M39+
-8878256905645510000,F,26,F24-26
-7695566474142240000,M,52,M39+
5664452742492580000,F,21,F23-
4350463127885100000,M,30,M29-31
-5439674477627620000,M,48,M39+
-4366861445494050000,M,27,M27-28
-6718349611801400000,F,41,F33-42
-1869335204582600000,F,24,F24-26
-5994094409253140000,M,30,M29-31
8823734950043880000,F,48,F43+
8389974897873780000,M,62,M39+
-3175970655662090000,M,66,M39+
3411596518943810000,M,23,M23-26
7280191510550130000,M,27,M27-28
-833970331750613000,M,55,M39+
-8845421271820440000,F,23,F23-
7713081415364570000,F,19,F23-
2076515343735320000,M,64,M39+
-4199129432987830000,M,64,M39+
-3959715013390920000,M,34,M32-38
-6061195897325270000,M,30,M29-31
-3110649007529830000,M,30,M29-31
-164535170146438000,M,30,M29-31
8075438946297570000,M,38,M32-38
4768690104266630000,M,38,M32-38
-660528833888728000,M,26,M23-26
-4597518484295170000,M,26,M23-26
6036029190554490000,M,26,M23-26
-6086104983789810000,M,37,M32-38
8806133337886440000,M,60,M39+
5798232337721090000,M,27,M27-28
-576224973439088000,M,27,M27-28
-1275783002140890000,M,29,M29-31
7657102983372970000,M,29,M29-31
-8939517005441330000,F,36,F33-42
-3405024373673520000,M,25,M23-26
1083833478532340000,M,27,M27-28
3934932250275060000,M,44,M39+
-3240334384892480000,M,50,M39+
-8744445395984600000,M,65,M39+
-6625163953129460000,F,27,F27-28
-4887865428247740000,F,41,F33-42
-5656200008905250000,F,41,F33-42
-5395146720033590000,M,34,M32-38
-5398632149418940000,F,30,F29-32
1794579714757300000,F,50,F43+
9132522952119130000,M,28,M27-28
4188898409565240000,M,45,M39+
-2090413246259770000,M,21,M22-
4678477595364800000,M,43,M39+
-7398420009835970000,F,50,F43+
1074582159553770000,M,34,M32-38
4172164934183280000,M,34,M32-38
-5371171409087910000,M,34,M32-38
2047324726812660000,M,34,M32-38
-4179292104656520000,M,34,M32-38
3418122727618800000,M,23,M23-26
-8749460321741350000,F,34,F33-42
-5418143344799940000,F,34,F33-42
-6206829862008590000,F,34,F33-42
-2683282106824850000,F,34,F33-42
-7827043303179600000,F,34,F33-42
-8685476356090020000,F,50,F43+
8148212238964330000,F,25,F24-26
-4242764202326440000,F,28,F27-28
3881425740315250000,M,25,M23-26
-849581424637798000,M,31,M29-31
4713686522704110000,M,28,M27-28
-2245085489590490000,M,28,M27-28
-7378379428098540000,M,27,M27-28
-1876224844071410000,M,49,M39+
8914290329715760000,M,49,M39+
6435030445996450000,F,30,F29-32
7051938465876980000,M,20,M22-
-8590105612498150000,M,36,M32-38
8057206961287830000,F,26,F24-26
6733313615835090000,M,27,M27-28
-364570149876145000,M,50,M39+
-4075040547557320000,M,33,M32-38
7104224852823650000,F,27,F27-28
-1193543468280340000,F,26,F24-26
-1632525125595350000,F,40,F33-42
8187913240221710000,F,39,F33-42
-7777316204175110000,M,37,M32-38
-8516834539814140000,M,82,M39+
-6007326914372050000,M,29,M29-31
8492440859390450000,M,63,M39+
3767979348831150000,M,74,M39+
2281719248669920000,M,52,M39+
-2375217690104840000,M,43,M39+
3006368779199630000,M,43,M39+
-6113604657870890000,M,43,M39+
-3996826484913100000,M,35,M32-38
-6946968142125220000,F,23,F23-
7817039525629180000,F,27,F27-28
-4222946109017200000,M,26,M23-26
-236265671220901000,M,42,M39+
-7257030541941830000,M,31,M29-31
-246060260294853000,M,35,M32-38
3102940106638200000,M,33,M32-38
-6693422852630760000,F,22,F23-
-8996196127208520000,M,26,M23-26
7703900695456660000,F,56,F43+
8737855587066480000,F,56,F43+
4682993972930630000,M,27,M27-28
-3951999537889880000,F,50,F43+
-8340993694033150000,F,21,F23-
2302656661037360000,F,26,F24-26
2922022663822910000,M,25,M23-26
-8890515912355900000,F,28,F27-28
-5017627311114840000,F,22,F23-
1105314560464540000,M,26,M23-26
-6190918471714710000,M,24,M23-26
-3180825006559100000,M,31,M29-31
7659640588834700000,M,31,M29-31
-8469647058952380000,M,48,M39+
-6188851043794360000,F,24,F24-26
3395523396744540000,M,25,M23-26
143395565203270000,M,25,M23-26
5925546327975240000,M,26,M23-26
-3420042650576070000,F,23,F23-
4221165257693300000,M,26,M23-26
-7043791086687150000,M,28,M27-28
5531826139676050000,M,21,M22-
-593796079438984000,M,30,M29-31
2154262961244600000,M,29,M29-31
-4457816891059890000,M,51,M39+
2170647823901180000,M,28,M27-28
3819682360643530000,F,21,F23-
-204436626957794000,M,25,M23-26
-5513367084411810000,F,34,F33-42
-1042579946475680000,M,39,M39+
-9004275785214580000,F,22,F23-
-7145364577233160000,F,29,F29-32
-4768646315694760000,M,35,M32-38
6099544602985480000,M,23,M23-26
-791487928051507000,F,41,F33-42
6564327143000100000,M,42,M39+
-8494203018754450000,M,18,M22-
-6113470014059060000,F,30,F29-32
2066810889937740000,M,32,M32-38
-5847758612341280000,M,33,M32-38
51094347693182700,M,36,M32-38
-8219958182945460000,M,25,M23-26
7020849857290360000,M,23,M23-26
-7473223257545600000,M,59,M39+
-812686960192422000,M,27,M27-28
5997531310069790000,M,27,M27-28
823314698624451000,M,27,M27-28
1259898802824720000,M,27,M27-28
-1105339726174460000,M,32,M32-38
-6498205873105910000,M,27,M27-28
7884326220344220000,M,24,M23-26
2970163796382350000,M,45,M39+
3906554428247460000,M,26,M23-26
-5781660305852140000,F,40,F33-42
-8094301838422910000,M,51,M39+
3019914300237910000,F,39,F33-42
-1293837796071640000,M,37,M32-38
3698393060045330000,M,37,M32-38
-7359700956035980000,M,45,M39+
8539870903150470000,F,52,F43+
-8007475719243920000,M,25,M23-26
-968662067320091000,M,26,M23-26
8344571498728800000,F,36,F33-42
-7900794321699520000,F,36,F33-42
-751911599019164000,F,30,F29-32
-4489690068124270000,M,21,M22-
-3316933719192890000,F,33,F33-42
4296803170296970000,F,19,F23-
-4277471142172410000,F,24,F24-26
5290230170535110000,F,25,F24-26
-2197761220489870000,F,25,F24-26
-5192608556106220000,M,18,M22-
-8985591363480330000,M,18,M22-
-5586386847754250000,M,18,M22-
8006506611490890000,M,31,M29-31
-7290716143510520000,M,24,M23-26
1720289375220290000,M,26,M23-26
8640248134372540000,M,46,M39+
654093261848842000,M,21,M22-
-3606927452885540000,M,26,M23-26
6061786585217040000,M,36,M32-38
9000039706205460000,F,34,F33-42
-3570824998770550000,F,34,F33-42
-425205220121279000,M,28,M27-28
-7665596616467490000,M,23,M23-26
5057823904982690000,F,34,F33-42
-3558340939747560000,M,26,M23-26
8518937197880090000,M,23,M23-26
6678662260440510000,M,48,M39+
-9105882067999220000,M,48,M39+
4895609539742790000,F,35,F33-42
-6660528957784350000,M,18,M22-
-1396918332678890000,F,29,F29-32
-7639208672609590000,M,41,M39+
-6220431860625280000,F,52,F43+
-4686535720130050000,M,27,M27-28
-7660627912485700000,F,31,F29-32
3466668641856420000,F,50,F43+
-1402533244592800000,M,22,M22-
6068341446754690000,M,31,M29-31
-3985832981464180000,F,43,F43+
-2205483450275350000,F,43,F43+
